"unitid","institution name","year","C2010_A.First or Second Major","C2010_A.CIP Code -  2010 Classification","CipTitle","C2010_A.Award Level code","C2010_A_RV.Grand total","IDX_C"
"126119","Yuba College","2010","First major","'27'","Mathematics and Statistics","Award of less than 1 academic year","0","-2"
"126119","Yuba College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","4","-2"
"243744","Stanford University","2010","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","85","-2"
"243744","Stanford University","2010","First major","'11'","Computer and Information Sciences and Support Services","Master's degree","152","-2"
"243744","Stanford University","2010","First major","'11'","Computer and Information Sciences and Support Services","Doctor's degree - research/scholarship (new degree classification)","25","-2"
"243744","Stanford University","2010","First major","'14'","Engineering","Bachelor's degree","234","-2"
"243744","Stanford University","2010","First major","'14'","Engineering","Master's degree","626","-2"
"243744","Stanford University","2010","First major","'14'","Engineering","Post-master's certificate","5","-2"
"243744","Stanford University","2010","First major","'14'","Engineering","Doctor's degree - research/scholarship (new degree classification)","200","-2"
"243744","Stanford University","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Bachelor's degree","59","-2"
"243744","Stanford University","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Master's degree","157","-2"
"243744","Stanford University","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Doctor's degree - research/scholarship (new degree classification)","16","-2"
"243744","Stanford University","2010","First major","'27'","Mathematics and Statistics","Bachelor's degree","50","-2"
"243744","Stanford University","2010","First major","'27'","Mathematics and Statistics","Master's degree","117","-2"
"243744","Stanford University","2010","First major","'27'","Mathematics and Statistics","Doctor's degree - research/scholarship (new degree classification)","31","-2"
"243744","Stanford University","2010","First major","'40'","Physical Sciences","Bachelor's degree","87","-2"
"243744","Stanford University","2010","First major","'40'","Physical Sciences","Master's degree","42","-2"
"243744","Stanford University","2010","First major","'40'","Physical Sciences","Post-master's certificate","0","-2"
"243744","Stanford University","2010","First major","'40'","Physical Sciences","Doctor's degree - research/scholarship (new degree classification)","105","-2"
"243744","Stanford University","2010","Second major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","1","-2"
"243744","Stanford University","2010","Second major","'14'","Engineering","Bachelor's degree","1","-2"
"243744","Stanford University","2010","Second major","'15'","Engineering Technologies and Engineering-related Fields","Bachelor's degree","0","-2"
"243744","Stanford University","2010","Second major","'27'","Mathematics and Statistics","Bachelor's degree","7","-2"
"243744","Stanford University","2010","Second major","'40'","Physical Sciences","Bachelor's degree","8","-2"
"244011","ITT Technical Institute-Sylmar","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","46","-2"
"244011","ITT Technical Institute-Sylmar","2010","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","15","-2"
"244011","ITT Technical Institute-Sylmar","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","92","-2"
"244011","ITT Technical Institute-Sylmar","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Bachelor's degree","11","-2"
"262086","Brandman University","2010","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","31","-2"
"262086","Brandman University","2010","First major","'27'","Mathematics and Statistics","Bachelor's degree","2","-2"
"262457","San Joaquin Valley College-Fresno","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","69","-2"
"262457","San Joaquin Valley College-Fresno","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","30","-2"
"363387","Heald College-Roseville","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","45","-2"
"366401","Las Positas College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","7","-2"
"366401","Las Positas College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","0","-2"
"366401","Las Positas College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","8","-2"
"366401","Las Positas College","2010","First major","'14'","Engineering","Award of less than 1 academic year","1","-2"
"366401","Las Positas College","2010","First major","'14'","Engineering","Associate's degree","0","-2"
"366401","Las Positas College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","0","-2"
"366401","Las Positas College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","2","-2"
"366401","Las Positas College","2010","First major","'40'","Physical Sciences","Associate's degree","4","-2"
"366711","California State University-San Marcos","2010","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","28","-2"
"366711","California State University-San Marcos","2010","First major","'11'","Computer and Information Sciences and Support Services","Master's degree","5","-2"
"366711","California State University-San Marcos","2010","First major","'27'","Mathematics and Statistics","Bachelor's degree","12","-2"
"366711","California State University-San Marcos","2010","First major","'27'","Mathematics and Statistics","Master's degree","4","-2"
"366711","California State University-San Marcos","2010","First major","'40'","Physical Sciences","Bachelor's degree","12","-2"
"366711","California State University-San Marcos","2010","Second major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","1","-2"
"366711","California State University-San Marcos","2010","Second major","'27'","Mathematics and Statistics","Bachelor's degree","1","-2"
"366711","California State University-San Marcos","2010","Second major","'40'","Physical Sciences","Bachelor's degree","1","-2"
